time/s	mode	Capacity/mA.h	(Q-Qo)/mA.h	Ewe/V	cycle number	
8.977015567800251E+004	1	9.459237084228077E+001	-9.459236887886026E+001	2.1500878E+000	0.000000000000000E+000
8.980015587094682E+004	1	9.462398587457209E+001	-9.462398391053200E+001	2.1489804E+000	0.000000000000000E+000
8.983015606382267E+004	1	9.465560086574813E+001	-9.465559890107387E+001	2.1476250E+000	0.000000000000000E+000
8.986015625674042E+004	1	9.468721589059294E+001	-9.468721392525970E+001	2.1466894E+000	0.000000000000000E+000
8.989015644964280E+004	1	9.471883094883825E+001	-9.471882898286015E+001	2.1455247E+000	0.000000000000000E+000
8.992015664253401E+004	1	9.475044594672559E+001	-9.475044398011292E+001	2.1442454E+000	0.000000000000000E+000
8.995015683546342E+004	1	9.478206103643672E+001	-9.478205906918139E+001	2.1430809E+000	0.000000000000000E+000
8.998015702832810E+004	1	9.481367611757588E+001	-9.481367414970387E+001	2.1414006E+000	0.000000000000000E+000
9.001015722127474E+004	1	9.484529111017780E+001	-9.484528914165698E+001	2.1401978E+000	0.000000000000000E+000
9.004015741414542E+004	1	9.487690592545161E+001	-9.487690395633719E+001	2.1388042E+000	0.000000000000000E+000
9.007015760706877E+004	1	9.490852071962364E+001	-9.490851874989424E+001	2.1375821E+000	0.000000000000000E+000
9.010015779996605E+004	1	9.494013557049564E+001	-9.494013360012627E+001	2.1360929E+000	0.000000000000000E+000
9.013015799286240E+004	1	9.497175054612363E+001	-9.497174857511764E+001	2.1347563E+000	0.000000000000000E+000
9.016015818578668E+004	1	9.500336550936369E+001	-9.500336353770075E+001	2.1336873E+000	0.000000000000000E+000
9.019015837865649E+004	1	9.503498044374892E+001	-9.503497847143724E+001	2.1325989E+000	0.000000000000000E+000
9.022015857160348E+004	1	9.506659533332093E+001	-9.506659336038250E+001	2.1315489E+000	0.000000000000000E+000
9.025015876446944E+004	1	9.509821017554154E+001	-9.509820820200348E+001	2.1302698E+000	0.000000000000000E+000
9.028015895739780E+004	1	9.512982503897011E+001	-9.512982306481065E+001	2.1291623E+000	0.000000000000000E+000
9.031015915029030E+004	1	9.516143994131970E+001	-9.516143796655783E+001	2.1280167E+000	0.000000000000000E+000
9.034015934319189E+004	1	9.519305474776577E+001	-9.519305277239916E+001	2.1268139E+000	0.000000000000000E+000
9.037015953611094E+004	1	9.522466960597106E+001	-9.522466762997776E+001	2.1257255E+000	0.000000000000000E+000
9.040015972898621E+004	1	9.525628442248369E+001	-9.525628244583385E+001	2.1245418E+000	0.000000000000000E+000
9.043015992193180E+004	1	9.528789927350275E+001	-9.528789729622629E+001	2.1229954E+000	0.000000000000000E+000
9.046016011479311E+004	1	9.531951415821521E+001	-9.531951218031502E+001	2.1219451E+000	0.000000000000000E+000
9.049016030772682E+004	1	9.535112897885664E+001	-9.535112700037205E+001	2.1208189E+000	0.000000000000000E+000
9.052016050061421E+004	1	9.538274390069249E+001	-9.538274192158477E+001	2.1195395E+000	0.000000000000000E+000
9.055016069352068E+004	1	9.541435877670132E+001	-9.541435679700147E+001	2.1183748E+000	0.000000000000000E+000
9.058016088643461E+004	1	9.544597370076630E+001	-9.544597172043642E+001	2.1171911E+000	0.000000000000000E+000
9.061016107931454E+004	1	9.547758865439616E+001	-9.547758667342016E+001	2.1160264E+000	0.000000000000000E+000
9.064016127225501E+004	1	9.550920359680073E+001	-9.550920161520428E+001	2.1148810E+000	0.000000000000000E+000
9.067016146511631E+004	1	9.554081854997722E+001	-9.554081656776640E+001	2.1134682E+000	0.000000000000000E+000
9.070016165805445E+004	1	9.557243351715185E+001	-9.557243153433143E+001	2.1121697E+000	0.000000000000000E+000
9.073016185093625E+004	1	9.560404845454724E+001	-9.560404647108820E+001	2.1107759E+000	0.000000000000000E+000
9.076016204384784E+004	1	9.563566339411108E+001	-9.563566140999953E+001	2.1094205E+000	0.000000000000000E+000
9.079016223675630E+004	1	9.566727833987900E+001	-9.566727635514853E+001	2.1079693E+000	0.000000000000000E+000
9.082016242964147E+004	1	9.569889327830661E+001	-9.569889129294522E+001	2.1067474E+000	0.000000000000000E+000
9.085016262257693E+004	1	9.573050821891738E+001	-9.573050623292055E+001	2.1054301E+000	0.000000000000000E+000
9.088016281543835E+004	1	9.576212316437157E+001	-9.576212117777104E+001	2.1040745E+000	0.000000000000000E+000
9.091016300838219E+004	1	9.579373823180424E+001	-9.579373624453629E+001	2.1026235E+000	0.000000000000000E+000
9.094016320125945E+004	1	9.582535332754973E+001	-9.582535133965607E+001	2.1013250E+000	0.000000000000000E+000
9.097016339417675E+004	1	9.585696839540405E+001	-9.585696640687387E+001	2.1002560E+000	0.000000000000000E+000
9.100016358708055E+004	1	9.588858338628160E+001	-9.588858139712832E+001	2.0989766E+000	0.000000000000000E+000
9.103016377997084E+004	1	9.592019835408723E+001	-9.592019636430761E+001	2.0974874E+000	0.000000000000000E+000
9.106016397290117E+004	1	9.595181338091867E+001	-9.595181139050526E+001	2.0960555E+000	0.000000000000000E+000
9.109016416576490E+004	1	9.598342836761393E+001	-9.598342637654262E+001	2.0945282E+000	0.000000000000000E+000
9.112016435871201E+004	1	9.601504343767797E+001	-9.601504144593345E+001	2.0929434E+000	0.000000000000000E+000
9.115016455158388E+004	1	9.604665855762632E+001	-9.604665656522349E+001	2.0913205E+000	0.000000000000000E+000
9.118016474450630E+004	1	9.607827382693856E+001	-9.607827183385248E+001	2.0898886E+000	0.000000000000000E+000
9.121016493740497E+004	1	9.610988906088402E+001	-9.610988706714132E+001	2.0883613E+000	0.000000000000000E+000
9.124016513030080E+004	1	9.614150433376395E+001	-9.614150233932220E+001	2.0865855E+000	0.000000000000000E+000
9.127016532322601E+004	1	9.617311951200861E+001	-9.617311751690208E+001	2.0850964E+000	0.000000000000000E+000
9.130016551609489E+004	1	9.620473462842573E+001	-9.620473263264890E+001	2.0837789E+000	0.000000000000000E+000
9.133016570904141E+004	1	9.623634986077687E+001	-9.623634786434745E+001	2.0822515E+000	0.000000000000000E+000
9.136016590190795E+004	1	9.626796511495535E+001	-9.626796311789279E+001	2.0806477E+000	0.000000000000000E+000
9.139016609483492E+004	1	9.629958035569838E+001	-9.629957835797194E+001	2.0791013E+000	0.000000000000000E+000
9.142016628772835E+004	1	9.633119550889367E+001	-9.633119351054197E+001	2.0777457E+000	0.000000000000000E+000
9.145016648062877E+004	1	9.636281063584399E+001	-9.636280863685279E+001	2.0760655E+000	0.000000000000000E+000
9.148016667354875E+004	1	9.639442558892551E+001	-9.639442358928775E+001	2.0783374E+000	0.000000000000000E+000
9.151016686642263E+004	1	9.642604069321114E+001	-9.642603869294337E+001	2.0767148E+000	0.000000000000000E+000
9.154016705936915E+004	1	9.645765580236379E+001	-9.645765380145475E+001	2.0752063E+000	0.000000000000000E+000
9.157016725223046E+004	1	9.648927102769110E+001	-9.648926902607536E+001	2.0734689E+000	0.000000000000000E+000
9.160016744516254E+004	1	9.652088628775057E+001	-9.652088428547266E+001	2.0720942E+000	0.000000000000000E+000
9.163016763805039E+004	1	9.655250153215003E+001	-9.655249952919780E+001	2.0706241E+000	0.000000000000000E+000
9.166016783095594E+004	1	9.658411671743012E+001	-9.658411471380022E+001	2.0694404E+000	0.000000000000000E+000
9.169016802387079E+004	1	9.661573189254263E+001	-9.661572988825480E+001	2.0679128E+000	0.000000000000000E+000
9.172016821674979E+004	1	9.664734700126718E+001	-9.664734499635453E+001	2.0664427E+000	0.000000000000000E+000
9.175016840969166E+004	1	9.667896220898372E+001	-9.667896020339849E+001	2.0650299E+000	0.000000000000000E+000
9.178016860255343E+004	1	9.671057741955954E+001	-9.671057541330549E+001	2.0636361E+000	0.000000000000000E+000
9.181016879549110E+004	1	9.674219264131426E+001	-9.674219063438225E+001	2.0620706E+000	0.000000000000000E+000
9.184016898837429E+004	1	9.677380784213860E+001	-9.677380583456950E+001	2.0603330E+000	0.000000000000000E+000
9.187016918128543E+004	1	9.680542297680657E+001	-9.680542096860165E+001	2.0586338E+000	0.000000000000000E+000
9.190016937419516E+004	1	9.683703809175485E+001	-9.683703608290534E+001	2.0571446E+000	0.000000000000000E+000
9.193016956707905E+004	1	9.686865299773726E+001	-9.686865098825484E+001	2.0554645E+000	0.000000000000000E+000
9.196016976001533E+004	1	9.690026779876848E+001	-9.690026578866753E+001	2.0536125E+000	0.000000000000000E+000
9.199016995287722E+004	1	9.693188261716297E+001	-9.693188060646777E+001	2.0519133E+000	0.000000000000000E+000
9.202017014582013E+004	1	9.696349743329340E+001	-9.696349542197673E+001	2.0500994E+000	0.000000000000000E+000
9.205017033869831E+004	1	9.699511226978022E+001	-9.699511025781737E+001	2.0480375E+000	0.000000000000000E+000
9.208017053161468E+004	1	9.702672709491078E+001	-9.702672508231947E+001	2.0461664E+000	0.000000000000000E+000
9.211017072451941E+004	1	9.705834186041041E+001	-9.705833984721822E+001	2.0444288E+000	0.000000000000000E+000
9.214017091740912E+004	1	9.708995655603930E+001	-9.708995454225413E+001	2.0426533E+000	0.000000000000000E+000
9.217017111034039E+004	1	9.712157131032353E+001	-9.712156929593998E+001	2.0408776E+000	0.000000000000000E+000
9.220017130320275E+004	1	9.715318607881022E+001	-9.715318406384574E+001	2.0389874E+000	0.000000000000000E+000
9.223017149614892E+004	1	9.718480088805924E+001	-9.718479887248039E+001	2.0368681E+000	0.000000000000000E+000
9.226017168902150E+004	1	9.721641566200934E+001	-9.721641364584880E+001	2.0348253E+000	0.000000000000000E+000
9.229017188194252E+004	1	9.724803043312707E+001	-9.724802841632741E+001	2.0326297E+000	0.000000000000000E+000
9.232017207484211E+004	1	9.727964507166121E+001	-9.727964305429046E+001	2.0309303E+000	0.000000000000000E+000
9.235017226773658E+004	1	9.731125969412251E+001	-9.731125767615382E+001	2.0293267E+000	0.000000000000000E+000
9.238017246066272E+004	1	9.734287437763378E+001	-9.734287235910141E+001	2.0270545E+000	0.000000000000000E+000
9.241017265353067E+004	1	9.737448899587044E+001	-9.737448697676108E+001	2.0254507E+000	0.000000000000000E+000
9.244017284647730E+004	1	9.740610359411821E+001	-9.740610157443828E+001	2.0235224E+000	0.000000000000000E+000
9.247017303934472E+004	1	9.743771821633571E+001	-9.743771619607395E+001	2.0213459E+000	0.000000000000000E+000
9.250017323227087E+004	1	9.746933288826916E+001	-9.746933086739350E+001	2.0190737E+000	0.000000000000000E+000
9.253017342516489E+004	1	9.750094761045609E+001	-9.750094558899922E+001	2.0168972E+000	0.000000000000000E+000
9.256017361806449E+004	1	9.753256224204441E+001	-9.753256022001055E+001	2.0145869E+000	0.000000000000000E+000
9.259017381098599E+004	1	9.756417682129413E+001	-9.756417479870468E+001	2.0122578E+000	0.000000000000000E+000
9.262017400385905E+004	1	9.759579144490490E+001	-9.759578942175504E+001	2.0097947E+000	0.000000000000000E+000
9.265017419680604E+004	1	9.762740612102203E+001	-9.762740409730297E+001	2.0077519E+000	0.000000000000000E+000
9.268017438966874E+004	1	9.765902079950904E+001	-9.765901877519735E+001	2.0059190E+000	0.000000000000000E+000
9.271017458260036E+004	1	9.769063543599556E+001	-9.769063341106140E+001	2.0041242E+000	0.000000000000000E+000
9.274017477548961E+004	1	9.772225020786883E+001	-9.772224818234592E+001	2.0017757E+000	0.000000000000000E+000
9.277017496839399E+004	1	9.775386489231697E+001	-9.775386286620474E+001	1.9998093E+000	0.000000000000000E+000
9.280017516130977E+004	1	9.778547957585438E+001	-9.778547754914898E+001	1.9974227E+000	0.000000000000000E+000
9.283017535418784E+004	1	9.781709422144868E+001	-9.781709219417445E+001	1.9944824E+000	0.000000000000000E+000
9.286017554713017E+004	1	9.784870884257923E+001	-9.784870681473669E+001	1.9919239E+000	0.000000000000000E+000
9.289017573999194E+004	1	9.788032341801819E+001	-9.788032138959704E+001	1.9896138E+000	0.000000000000000E+000
9.292017593292892E+004	1	9.791193807714561E+001	-9.791193604817428E+001	1.9875708E+000	0.000000000000000E+000
9.295017612581304E+004	1	9.794355267055857E+001	-9.794355064102766E+001	1.9853561E+000	0.000000000000000E+000
9.298017631872278E+004	1	9.797516728757179E+001	-9.797516525748125E+001	1.9831032E+000	0.000000000000000E+000
9.301017651163344E+004	1	9.800678196988048E+001	-9.800677993917189E+001	1.9806974E+000	0.000000000000000E+000
9.304017670451663E+004	1	9.803839651033225E+001	-9.803839447905138E+001	1.9782917E+000	0.000000000000000E+000
9.307017689745384E+004	1	9.807001109819826E+001	-9.807000906634762E+001	1.9757906E+000	0.000000000000000E+000
9.310017709031468E+004	1	9.810162571893410E+001	-9.810162368650447E+001	1.9736713E+000	0.000000000000000E+000
9.313017728325608E+004	1	9.813324022015972E+001	-9.813323818719907E+001	1.9715329E+000	0.000000000000000E+000
9.316017747613508E+004	1	9.816485489178670E+001	-9.816485285824670E+001	1.9694901E+000	0.000000000000000E+000
9.319017766904994E+004	1	9.819646954876733E+001	-9.819646751463996E+001	1.9671226E+000	0.000000000000000E+000
9.322017786195560E+004	1	9.822808415703621E+001	-9.822808212234378E+001	1.9647169E+000	0.000000000000000E+000
9.325017805484403E+004	1	9.825969878412118E+001	-9.825969674884182E+001	1.9624257E+000	0.000000000000000E+000
9.328017824777623E+004	1	9.829131337841416E+001	-9.829131134254816E+001	1.9598864E+000	0.000000000000000E+000
9.331017844063812E+004	1	9.832292798604742E+001	-9.832292594961125E+001	1.9577290E+000	0.000000000000000E+000
9.334017863358476E+004	1	9.835454264155506E+001	-9.835454060457907E+001	1.9551133E+000	0.000000000000000E+000
9.337017882645875E+004	1	9.838615733928773E+001	-9.838615530174876E+001	1.9520011E+000	0.000000000000000E+000
9.340017901937885E+004	1	9.841777215334160E+001	-9.841777011518060E+001	1.9489654E+000	0.000000000000000E+000
9.343017921227939E+004	1	9.844938684669451E+001	-9.844938480796115E+001	1.9462733E+000	0.000000000000000E+000
9.346017940517294E+004	1	9.848100149160543E+001	-9.848099945228428E+001	1.9441540E+000	0.000000000000000E+000
9.349017959810047E+004	1	9.851261623927162E+001	-9.851261419938447E+001	1.9416910E+000	0.000000000000000E+000
9.352017979096746E+004	1	9.854423107116321E+001	-9.854422903069411E+001	1.9387699E+000	0.000000000000000E+000
9.355017998391457E+004	1	9.857584597493344E+001	-9.857584393386107E+001	1.9362496E+000	0.000000000000000E+000
9.358018017678318E+004	1	9.860746076220894E+001	-9.860745872058313E+001	1.9331757E+000	0.000000000000000E+000
9.361018036970886E+004	1	9.863907551098870E+001	-9.863907346876060E+001	1.9299873E+000	0.000000000000000E+000
9.364018056260428E+004	1	9.867069029389283E+001	-9.867068825108656E+001	1.9273716E+000	0.000000000000000E+000
9.367018075550289E+004	1	9.870230506668959E+001	-9.870230302328194E+001	1.9245459E+000	0.000000000000000E+000
9.370018094842485E+004	1	9.873391987321970E+001	-9.873391782922936E+001	1.9217392E+000	0.000000000000000E+000
9.373018114129698E+004	1	9.876553466376872E+001	-9.876553261916885E+001	1.9191808E+000	0.000000000000000E+000
9.376018133424351E+004	1	9.879714935818524E+001	-9.879714731299433E+001	1.9169661E+000	0.000000000000000E+000
9.379018152710726E+004	1	9.882876414883351E+001	-9.882876210305405E+001	1.9142740E+000	0.000000000000000E+000
9.382018172003748E+004	1	9.886037884333818E+001	-9.886037679696400E+001	1.9116392E+000	0.000000000000000E+000
9.385018191292766E+004	1	9.889199351005053E+001	-9.889199146313264E+001	1.9092526E+000	0.000000000000000E+000
9.388018210583134E+004	1	9.892360819017544E+001	-9.892360614267726E+001	1.9064269E+000	0.000000000000000E+000
9.391018229874806E+004	1	9.895522293940166E+001	-9.895522089132123E+001	1.9052813E+000	0.000000000000000E+000
9.394018249162519E+004	1	9.898683764817316E+001	-9.898683559949716E+001	1.9025129E+000	0.000000000000000E+000
9.397018268456846E+004	1	9.901845222630379E+001	-9.901845017705536E+001	1.8997636E+000	0.000000000000000E+000
9.400018287742930E+004	1	9.905006675475353E+001	-9.905006470493466E+001	1.8967659E+000	0.000000000000000E+000
9.403018307036464E+004	1	9.908168122905883E+001	-9.908167917869537E+001	1.8935966E+000	0.000000000000000E+000
9.406018326324970E+004	1	9.911329563887260E+001	-9.911329358799172E+001	1.8910000E+000	0.000000000000000E+000
9.409018345615850E+004	1	9.914491006398036E+001	-9.914490801253594E+001	1.8878688E+000	0.000000000000000E+000
9.412018364907010E+004	1	9.917652445083462E+001	-9.917652239883232E+001	1.8848903E+000	0.000000000000000E+000
9.415018384195236E+004	1	9.920813886238052E+001	-9.920813680983967E+001	1.8817400E+000	0.000000000000000E+000
9.418018403489096E+004	1	9.923975328775633E+001	-9.923975123464407E+001	1.8788761E+000	0.000000000000000E+000
9.421018422775273E+004	1	9.927136782157079E+001	-9.927136576791180E+001	1.8756113E+000	0.000000000000000E+000
9.424018442069320E+004	1	9.930298239233177E+001	-9.930298033814006E+001	1.8721937E+000	0.000000000000000E+000
9.427018461357313E+004	1	9.933459688799346E+001	-9.933459483321953E+001	1.8690816E+000	0.000000000000000E+000
9.430018480648706E+004	1	9.936621133702538E+001	-9.936620928167947E+001	1.8656831E+000	0.000000000000000E+000
9.433018499939353E+004	1	9.939782587509357E+001	-9.939782381918900E+001	1.8626856E+000	0.000000000000000E+000
9.436018519228068E+004	1	9.942944033418068E+001	-9.942943827775521E+001	1.8590007E+000	0.000000000000000E+000
9.439018538521416E+004	1	9.946105484842833E+001	-9.946105279145262E+001	1.8556976E+000	0.000000000000000E+000
9.442018557807605E+004	1	9.949266937875484E+001	-9.949266732123947E+001	1.8522419E+000	0.000000000000000E+000
9.445018577102222E+004	1	9.952428399387200E+001	-9.952428193578699E+001	1.8489579E+000	0.000000000000000E+000
